,时间,标题,股票代码,问询函类型,文件地址
739,2020-06-09 19:00:02,关于上海航天汽车机电股份有限公司2019年年度报告的信息披露监管问询函,600151,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892372449.pdf
740,2020-06-09 18:00:02,关于对陕西航天动力高科技股份有限公司2019年年度报告信息披露监管问询函,600343,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892346038.pdf
741,2020-06-09 17:50:01,关于江苏玉龙钢管股份有限公司的定期报告信息披露监管问询函,601028,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892349982.pdf
742,2020-06-09 17:40:01,关于江西长运股份有限公司的定期报告信息披露监管问询函,600561,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892340559.pdf
743,2020-06-09 17:10:02,关于白银有色集团股份有限公司的定期报告信息披露监管问询函,601212,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892223424.pdf
744,2020-06-09 17:10:02,关于河北福成五丰食品股份有限公司的2019年年报信息披露监管问询函,600965,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892226602.pdf
745,2020-06-08 19:40:01,关于尚纬股份有限公司的定期报告信息披露监管问询函,603333,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892202668.pdf
746,2020-06-08 18:30:01,关于江苏综艺股份有限公司的定期报告信息披露监管问询函,600770,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892127077.pdf
747,2020-06-08 17:10:01,关于安徽铜峰电子股份有限公司的定期报告信息披露监管问询函,600237,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892124429.pdf
748,2020-06-05 19:20:01,关于北汽福田汽车股份有限公司2019年年度报告的信息披露监管问询函,600166,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216808529095.pdf
749,2020-06-05 17:10:25,关于上海宏达矿业股份有限公司的定期报告信息披露监管问询函,600532,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216808441636.pdf
750,2020-07-23 19:10:07,关于湖北美尔雅股份有限公司的重大资产重组预案审核意见函,600107,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139644401384102.pdf
751,2020-07-23 17:50:31,关于文一三佳科技股份有限公司的问询函,600520,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139644401310158.pdf
752,2020-07-21 19:40:07,关于大连港股份有限公司的重大资产重组预案信息披露的问询函,601880,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139644401130714.pdf
753,2020-07-21 19:40:07,关于营口港务股份有限公司的重大资产重组预案信息披露问询函,600317,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139644401131280.pdf
754,2020-07-21 17:10:48,关于西藏珠峰资源股份有限公司的定期报告信息披露监管问询函,600338,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139644401012847.pdf
755,2020-07-20 20:50:06,关于展鹏科技股份有限公司的重大资产重组预案审核意见函,603488,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139644401002759.pdf
756,2020-07-20 19:30:06,关于广东榕泰实业股份有限公司的定期报告信息披露监管问询函,600589,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139644400991815.pdf
757,2020-07-20 17:10:32,关于新疆拉夏贝尔服饰股份有限公司2019年年度报告的信息披露监管问询函,603157,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139644400831183.pdf
758,2020-07-15 18:00:06,关于福建实达集团股份有限公司的定期报告信息披露监管问询函,600734,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139583316592076.pdf
759,2020-07-15 17:10:06,关于洲际油气股份有限公司的定期报告信息披露监管问询函,600759,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139583316472350.pdf
760,2020-07-10 19:20:05,关于浙江瀚叶股份有限公司的定期报告信息披露监管问询函,600226,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139564899629948.pdf
761,2020-07-09 19:40:05,关于对卓郎智能技术股份有限公司2019年年度报告信息披露监管问询函,600545,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139522232123503.pdf
762,2020-07-09 18:50:05,关于浙江天成自控股份有限公司的定期报告信息披露监管问询函,603085,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139522232116590.pdf
763,2020-07-09 17:10:27,关于商赢环球股份有限公司的2019年年报审核问询函,600146,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139522232024243.pdf
764,2020-07-08 19:30:05,关于对重庆啤酒股份有限公司重大资产重组预案的信息披露问询函,600132,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139522231981674.pdf
765,2020-07-08 17:10:05,关于大唐电信科技股份有限公司的重大资产重组预案审核意见函,600198,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139522231857246.pdf
766,2020-07-07 19:30:05,关于对广东文灿压铸股份有限公司重大资产购买报告书（草案）信息披露的问询函,603348,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139522231827471.pdf
767,2020-07-03 20:20:04,关于大连圣亚旅游控股股份有限公司的问询函,600593,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139478405773707.pdf
768,2020-07-03 20:10:05,关于新疆同济堂健康产业股份有限公司的定期报告信息披露监管问询函,600090,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139478405773048.pdf
769,2020-07-03 17:50:05,关于国美通讯设备股份有限公司的重大资产重组预案审核意见函,600898,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139478405742413.pdf
770,2020-07-03 17:10:27,关于吉林森林工业股份有限公司的定期报告信息披露监管问询函,600189,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139478405635808.pdf
771,2020-07-01 17:10:04,关于东方金钰股份有限公司的定期报告信息披露监管问询函,600086,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139478405260350.pdf
772,2020-06-29 17:10:04,关于对上海益民商业集团股份有限公司重大资产重组预案的信息披露问询函,600824,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139461146767937.pdf
773,2020-06-23 20:30:03,关于中珠医疗控股股份有限公司的问询函,600568,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139400062104802.pdf
774,2020-06-22 21:50:03,关于对宁波杉杉股份有限公司重大资产购买预案信息披露的问询函,600884,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139400061923349.pdf
775,2020-06-21 17:10:03,关于天士力医药集团股份有限公司的重大资产重组预案审核意见函,600535,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139400061723612.pdf
776,2020-06-19 17:40:03,关于中珠医疗控股股份有限公司的定期报告信息披露监管问询函,600568,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139338977915329.pdf
777,2020-06-18 18:40:02,关于对东风电子科技股份有限公司发行股份购买资产暨关联交易预案信息披露的问询函,600081,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139338977774865.pdf
778,2020-06-18 17:10:24,关于太原狮头水泥股份有限公司的重大资产重组报告书审核意见函,600539,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139338977633584.pdf
779,2020-06-17 19:20:03,关于熊猫金控股份有限公司的定期报告信息披露监管问询函,600599,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139338977607967.pdf
780,2020-06-17 19:10:02,关于杭州天目山药业股份有限公司的定期报告信息披露监管问询函,600671,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139338977606385.pdf
781,2020-06-17 17:10:02,关于中储发展股份有限公司的定期报告信息披露监管问询函,600787,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139338977403712.pdf
782,2020-06-16 17:30:02,关于对厦门华侨电子股份有限公司对外投资相关事项的问询函,600870,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139338977410833.pdf
783,2020-06-15 21:40:02,关于商赢环球股份有限公司关联交易事项的问询函,600146,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139338977295932.pdf
784,2020-06-15 17:10:02,关于超讯通信股份有限公司的定期报告信息披露监管问询函,603322,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139338977196851.pdf
785,2020-06-14 17:30:02,关于浙大网新科技股份有限公司的定期报告信息披露监管问询函,600797,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139338977123752.pdf
786,2020-06-12 22:10:02,关于青海华鼎实业股份有限公司的问询函,600243,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139277892909726.pdf
787,2020-06-12 18:10:01,关于沈阳商业城股份有限公司重大资产出售及发行股份购买资产暨关联交易预案信息披露的问询函,600306,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139277892865783.pdf
788,2020-06-12 18:00:02,关于北京航天长峰股份有限公司的定期报告信息披露监管问询函,600855,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892863629.pdf
789,2020-06-12 17:30:04,关于万向德农股份有限公司2019年年度报告的信息披露监管问询函,600371,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892840888.pdf
790,2020-06-12 17:30:02,关于阳煤化工股份有限公司出售资产暨关联交易事项的问询函,600691,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139277892842109.pdf
791,2020-06-12 17:10:02,关于上海联明机械股份有限公司的重大资产重组预案审核意见函,603006,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139277892711721.pdf
792,2020-06-11 19:20:02,关于江苏吉鑫风能科技股份有限公司2019年年度报告的信息披露监管二次问询函,601218,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892693536.pdf
793,2020-06-11 18:40:02,关于龙元建设集团股份有限公司的定期报告信息披露监管问询函,600491,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892684561.pdf
794,2020-06-11 18:10:02,关于广东明珠集团股份有限公司的定期报告信息披露监管问询函,600382,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892674143.pdf
795,2020-06-11 17:50:02,关于郑州德恒宏盛科技发展股份有限公司的重大资产重组预案审核意见函,600817,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139277892665628.pdf
796,2020-06-11 17:10:02,关于郑州德恒宏盛科技发展股份有限公司的重大资产重组预案审核意见函,600817,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139277892552494.pdf
797,2020-06-10 18:20:02,关于湖南百利工程科技股份有限公司的定期报告信息披露监管问询函,603959,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892468850.pdf
798,2020-06-09 19:50:01,关于力帆实业（集团）股份有限公司2019年年度报告的信息披露监管问询函,601777,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892382178.pdf
799,2020-06-09 19:00:02,关于上海航天汽车机电股份有限公司2019年年度报告的信息披露监管问询函,600151,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892372449.pdf
800,2020-06-09 18:00:02,关于对陕西航天动力高科技股份有限公司2019年年度报告信息披露监管问询函,600343,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892346038.pdf
801,2020-06-09 17:50:01,关于江苏玉龙钢管股份有限公司的定期报告信息披露监管问询函,601028,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892349982.pdf
802,2020-06-09 17:40:01,关于江西长运股份有限公司的定期报告信息披露监管问询函,600561,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139277892340559.pdf
